Mean,Variance,Skewness,Kurtosis,Power_Delta,Power_Theta,Power_Alpha,Power_Beta,Theta_Alpha_Ratio,Spectral_Entropy,Rolling_Var,Delta_diff,Theta_diff,Alpha_diff,Beta_diff,Delta_Theta_ratio,Alpha_Beta_ratio,Rolling_Mean_Delta,Rolling_Mean_Theta,Label
-1.8503717077085942e-18,1.0,-0.08642583403371176,0.07932906771764525,0.5305186291687556,0.18336555896789564,0.0406332333732243,0.17200199647697834,4.51258812449316,0.5203103953466298,0.011692506468220799,-0.04450072903587443,0.020357227195577865,0.007013982271860522,0.0075914990338891986,2.893213638052947,0.23623561336422905,0.5305451824982279,0.16085293792519945,1
-1.4802973661668754e-17,1.0000000000000002,-0.0385521162545169,0.31860416619710463,0.5739866304872674,0.14510717269516596,0.029611487986638742,0.14922425051253357,4.900201994531456,0.510160499619373,0.021806868875790697,0.043468001318511806,-0.03825838627272968,-0.011021745386585562,-0.022777745964444762,3.955577551741776,0.19843483515647806,0.5399972802263768,0.16708117884272938,1
-2.7755575615628915e-18,1.0,0.058291726707036355,-0.06473295703955273,0.5432184686691065,0.1417759603734718,0.026284929957895557,0.1386547147759494,5.39360641227328,0.4919826617062944,0.029827027859011576,-0.03076816181816089,-0.0033312123216941714,-0.003326558028743185,-0.010569535736584174,3.8315003173868956,0.18956975556592653,0.5445542812590676,0.16579860001408314,2
1.0177044392397268e-17,1.0,0.006829561537093251,-0.09500805704571658,0.5754651924627722,0.16611242313335395,0.033441111790901014,0.1427040450581458,4.967163083838207,0.5077148763138745,0.019505512917383255,0.032246723793665666,0.02433646275988216,0.007156181833005457,0.004049330282196395,3.464290733451416,0.2343372778255687,0.5596416557985064,0.159873889388441,2
2.590520390792032e-17,1.0000000000000002,0.11365692632159177,0.41164723042686013,0.5966576821222133,0.14198530349373029,0.0338878685874777,0.13949366739825428,4.189732776921192,0.4983706689731723,0.02350338974663392,0.021192489659441094,-0.024127119639623662,0.0004467567965766861,-0.003210377659891517,4.20221998489143,0.2429330756474623,0.563969320582023,0.1556692837327235,2
-1.295260195396016e-17,1.0,-0.03133515806129671,0.21882940938223117,0.5265874694966297,0.2341522489170886,0.02899479123715899,0.15479493026949032,8.075387458888011,0.5220754887185398,0.030970178695475633,-0.07007021262558355,0.09216694542335832,-0.004893077350318711,0.015301262871236038,2.248900973751123,0.18730977737386775,0.5631830886475978,0.1658266217225621,2
2.7755575615628914e-17,1.0,0.03715007762935551,0.33648564618220655,0.619543178683309,0.13382409586775096,0.030798470139822082,0.1255615548575127,4.345012925878991,0.4756378398103989,0.04449967834568797,0.09295570918667928,-0.10032815304933765,0.0018036789026630931,-0.029233375411977625,4.62949923305533,0.24528387603112983,0.5722943982868062,0.16357000635707913,2
-1.1102230246251566e-17,1.0000000000000002,0.17476239374568875,0.47341062942623235,0.525900791776813,0.16247889286287023,0.03345923127135368,0.11285686887037334,4.8558807482593025,0.5064858333478558,0.030015029033181664,-0.09364238690649596,0.028654796995119275,0.002660761131531599,-0.01270468598713935,3.236713063447566,0.29647229392382374,0.5688308629083474,0.1677105928549588,2
0.0,1.0000000000000002,0.20345897244037792,1.6033914016030781,0.5485902928630638,0.19200007515343703,0.040864196123753416,0.09576201722533156,4.6983764514918,0.5010861477480206,0.06303699278041228,0.022689501086250785,0.0295211822905668,0.007404964852399734,-0.017094851645041778,2.8572251088941023,0.42672210324784837,0.5634558829884057,0.1728881232589754,2
-2.2204460492503132e-17,0.9999999999999999,0.08966700195466754,0.15612568484741685,0.5181079698752834,0.1565116270209027,0.06892578074836157,0.1279998192761069,2.2706939932723187,0.515001220605739,0.03135839066960044,-0.03048232298778042,-0.03548844813253432,0.028061584624608157,0.03223780205077534,3.310326966820949,0.5384792155094238,0.5477459405390198,0.17579338796440994,2
