Mean,Variance,Skewness,Kurtosis,Power_Delta,Power_Theta,Power_Alpha,Power_Beta,Theta_Alpha_Ratio,Spectral_Entropy,Rolling_Var,Label
1.1102230246251566e-17,0.9999999999999998,0.04759818276449776,0.4379458408866683,0.7984802652797383,0.061422435452924556,0.007321309471475852,0.038399054130231564,8.388396542401876,0.3862930133700043,0.049005198997996796,3
1.4802973661668754e-17,1.0000000000000002,-0.07808909580705721,-0.3026441208446564,0.7783155196736131,0.08485156852076674,0.007978531511143673,0.03935687984033982,10.633652915872165,0.3895971384814055,0.027521640426948765,3
-1.572815951552305e-17,1.0,-0.40802741150327243,1.0346241384546735,0.8266918567137661,0.07581220639586124,0.007990542030050804,0.04036765109512752,9.486555424570456,0.39553352403532793,0.03729040823541367,3
1.7578531223231644e-17,1.0,0.11792362042749033,0.41779672326726747,0.7920619076179495,0.09362360641503048,0.008238568535875011,0.04155129380071597,11.362683131694833,0.39007106551726617,0.04151408951629424,3
7.401486830834377e-18,1.0,-0.27007471822580936,1.1627159885901746,0.7173180976413974,0.060978819065237985,0.0068859294688311205,0.0365506674528828,8.854282498639785,0.38707577706533025,0.07402451792542841,3
-2.4980018054066023e-17,1.0,0.19685375278604045,0.3840886402937542,0.7935832298783312,0.08020658090322497,0.007504008984466302,0.04006716671025663,10.687073269230554,0.38244462830615694,0.047601429068085226,3
-3.7007434154171884e-18,1.0000000000000002,-0.30809450163996976,0.5702147753099203,0.8336756931440541,0.053715480633017065,0.005250615005578949,0.029501418848800986,10.22837366713925,0.36455268129085516,0.07765281351964479,3
-7.401486830834377e-18,1.0,-0.18592236814590005,0.045724372468297414,0.782202812215433,0.08037265215677515,0.007929172844093831,0.042122173055121316,10.135044183385542,0.3770417343406703,0.04627192188281338,3
-1.9428902930940238e-17,1.0000000000000002,0.06995773938520973,0.16951049066787238,0.7851098481318518,0.06481515859991263,0.008165419303606833,0.04290538540193547,7.9367904328995165,0.3813776780060837,0.03625194548999787,3
-9.25185853854297e-18,1.0,-0.20256334764187992,0.16476621400144698,0.770721063136942,0.07612532688087208,0.00667693317846587,0.034575696872765814,11.399534084340814,0.3767678713680976,0.033825933331022885,3
-5.551115123125783e-18,1.0,-0.18616520208218218,0.03243792766827669,0.8257246160482837,0.05772108452996705,0.00580554139948397,0.028404464003357756,9.940699731357594,0.3509435725568404,0.06333530594191054,3
-1.9428902930940238e-17,0.9999999999999999,-0.03706452705178402,-0.18095044998542864,0.7724875638673109,0.061679004627953796,0.008223225560109921,0.03395196332864954,7.499673273446725,0.3749252168818098,0.03149584172246643,3
2.312964634635743e-17,0.9999999999999998,-0.06973339524181157,-0.01960462257593143,0.8357170490605627,0.06293357877963429,0.0056424937135070964,0.03129339840660373,11.151528109087732,0.36583038276988167,0.03975072756756156,3
-4.625929269271485e-18,1.0000000000000002,-0.31889082602713653,0.5196074036908347,0.8161330499923831,0.05476109360769122,0.005868088471675671,0.03116692832403152,9.330425648202317,0.3623169507563044,0.0555915098424908,3
9.25185853854297e-18,0.9999999999999999,-0.11619692396273446,0.1632475994047442,0.8205722456744204,0.05362551482359149,0.006214808137677143,0.031733844236380454,8.627279612853595,0.36397217056472625,0.059146065182089154,3
